name,F,M,All,ratio,gender
Sabriah,63.0,,63.0,,
Moksh,,63.0,63.0,,
Arnetra,63.0,,63.0,,
Xcaret,63.0,,63.0,,
Flower,63.0,,63.0,,
Shreena,63.0,,63.0,,
Chabely,63.0,,63.0,,
Juletta,63.0,,63.0,,
Thatiana,63.0,,63.0,,
Akelia,63.0,,63.0,,
Daxx,,63.0,63.0,,
Laurieanne,63.0,,63.0,,
Kwali,,63.0,63.0,,
Jhade,63.0,,63.0,,
Rashawd,,63.0,63.0,,
Alano,,63.0,63.0,,
Twania,63.0,,63.0,,
Tearah,63.0,,63.0,,
Emilya,63.0,,63.0,,
Kryssa,63.0,,63.0,,
Sarea,63.0,,63.0,,
Dalonda,63.0,,63.0,,
Janzen,,63.0,63.0,,
Takeila,63.0,,63.0,,
Tajuanna,63.0,,63.0,,
Yariah,63.0,,63.0,,
Adelfo,,63.0,63.0,,
Kaiyu,,63.0,63.0,,
Phila,63.0,,63.0,,
Tanzie,63.0,,63.0,,
Tochi,47.0,16.0,63.0,-1.55458885168,0.0
Kyshon,,63.0,63.0,,
Brunella,63.0,,63.0,,
Meer,,63.0,63.0,,
Clayvon,,63.0,63.0,,
Dajahnae,63.0,,63.0,,
Brittie,63.0,,63.0,,
Lameeka,63.0,,63.0,,
Gulianna,63.0,,63.0,,
Chicquita,63.0,,63.0,,
Darshana,63.0,,63.0,,
Ramisa,63.0,,63.0,,
Valincia,63.0,,63.0,,
Izaan,,63.0,63.0,,
Amarien,,63.0,63.0,,
Pacer,,63.0,63.0,,
Chidiebere,,63.0,63.0,,
Render,,63.0,63.0,,
Arba,16.0,47.0,63.0,1.55458885168,1.0
Giomar,,63.0,63.0,,
Stepehn,,63.0,63.0,,
Juanya,,63.0,63.0,,
Syesha,63.0,,63.0,,
Treyvonne,,63.0,63.0,,
Derold,,63.0,63.0,,
Blanka,63.0,,63.0,,
Anthonny,,63.0,63.0,,
Brittannie,63.0,,63.0,,
Lamica,63.0,,63.0,,
Alexyia,63.0,,63.0,,
Bryahna,63.0,,63.0,,
Shanitha,63.0,,63.0,,
Taquanna,63.0,,63.0,,
Sair,,63.0,63.0,,
Jarika,63.0,,63.0,,
Mordche,,63.0,63.0,,
Inella,63.0,,63.0,,
Tyarra,63.0,,63.0,,
Wetona,63.0,,63.0,,
Kristapher,,63.0,63.0,,
Analys,63.0,,63.0,,
Fatime,63.0,,63.0,,
Nijee,,63.0,63.0,,
Margalit,63.0,,63.0,,
Khyren,,63.0,63.0,,
Mazey,63.0,,63.0,,
Briscoe,,63.0,63.0,,
Itali,63.0,,63.0,,
Kaleea,63.0,,63.0,,
Druanne,63.0,,63.0,,
Icyss,63.0,,63.0,,
Mileydi,63.0,,63.0,,
Antaeus,,63.0,63.0,,
Antoney,,63.0,63.0,,
Tykiera,63.0,,63.0,,
Monzerat,63.0,,63.0,,
Pamalee,63.0,,63.0,,
Dyshaun,,63.0,63.0,,
Torell,,63.0,63.0,,
Bryndan,,63.0,63.0,,
Prerana,63.0,,63.0,,
Laneah,63.0,,63.0,,
Charmika,63.0,,63.0,,
Alexica,63.0,,63.0,,
Deyja,63.0,,63.0,,
Emeral,53.0,10.0,63.0,-2.40599235968,0.0
Varetta,63.0,,63.0,,
Mairany,63.0,,63.0,,
Lorriann,63.0,,63.0,,
Issacc,,63.0,63.0,,
Tulani,63.0,,63.0,,
Tacha,63.0,,63.0,,
Astria,63.0,,63.0,,
Rajean,63.0,,63.0,,
Tishanna,63.0,,63.0,,
Ketina,63.0,,63.0,,
Dallys,63.0,,63.0,,
Ylianna,63.0,,63.0,,
Santez,,63.0,63.0,,
Desera,63.0,,63.0,,
Conita,63.0,,63.0,,
Gloristine,63.0,,63.0,,
Shebra,63.0,,63.0,,
Sartaj,,63.0,63.0,,
Samanthamarie,63.0,,63.0,,
Raymel,,63.0,63.0,,
Caterine,63.0,,63.0,,
Kazoua,63.0,,63.0,,
Dimitrious,,63.0,63.0,,
Sajad,,63.0,63.0,,
Tzippy,62.0,,62.0,,
Zineb,62.0,,62.0,,
Shenoa,62.0,,62.0,,
Veral,13.0,49.0,62.0,1.91427012597,1.0
Salimatou,62.0,,62.0,,
Marcianna,62.0,,62.0,,
Breslyn,62.0,,62.0,,
Yeily,62.0,,62.0,,
Jekhi,,62.0,62.0,,
Ernisha,62.0,,62.0,,
Naturi,62.0,,62.0,,
Samentha,62.0,,62.0,,
Tyge,,62.0,62.0,,
Kivon,,62.0,62.0,,
Chontel,62.0,,62.0,,
Jersee,62.0,,62.0,,
Ladarryl,,62.0,62.0,,
Lougenia,62.0,,62.0,,
Kirti,62.0,,62.0,,
Milaya,62.0,,62.0,,
Glenetta,62.0,,62.0,,
Mixtli,62.0,,62.0,,
Rochanda,62.0,,62.0,,
Vikkie,62.0,,62.0,,
Ethylene,62.0,,62.0,,
Omarrion,,62.0,62.0,,
Analeese,62.0,,62.0,,
Kellar,,62.0,62.0,,
Emaley,62.0,,62.0,,
Voula,62.0,,62.0,,
Desani,45.0,17.0,62.0,-1.40439025508,0.0
Staria,62.0,,62.0,,
Najmah,62.0,,62.0,,
Yahsir,,62.0,62.0,,
Siniyah,62.0,,62.0,,
Landynn,14.0,48.0,62.0,1.77760757866,1.0
Akiem,,62.0,62.0,,
Westlee,,62.0,62.0,,
Taseen,,62.0,62.0,,
Joleah,62.0,,62.0,,
Maicol,,62.0,62.0,,
Charnika,62.0,,62.0,,
Olesya,62.0,,62.0,,
Areliz,62.0,,62.0,,
Znya,62.0,,62.0,,
Resean,,62.0,62.0,,
Kennidee,62.0,,62.0,,
Rigby,,62.0,62.0,,
Nikeia,62.0,,62.0,,
Burle,,62.0,62.0,,
Tomaz,,62.0,62.0,,
Emmerie,62.0,,62.0,,
Bige,,62.0,62.0,,
Autumne,62.0,,62.0,,
Katyra,62.0,,62.0,,
Vernella,62.0,,62.0,,
Shernell,62.0,,62.0,,
Shaneal,62.0,,62.0,,
Etola,62.0,,62.0,,
Duvid,,62.0,62.0,,
Paitynn,62.0,,62.0,,
Eurydice,62.0,,62.0,,
Shiesha,62.0,,62.0,,
Mosetta,62.0,,62.0,,
Elica,62.0,,62.0,,
Marveen,62.0,,62.0,,
Crescentia,62.0,,62.0,,
Yamilee,62.0,,62.0,,
Steed,,62.0,62.0,,
Laquia,62.0,,62.0,,
Alleya,62.0,,62.0,,
Kainat,62.0,,62.0,,
Desjuan,,62.0,62.0,,
Kyrstan,62.0,,62.0,,
Courvoisier,,62.0,62.0,,
Cristol,62.0,,62.0,,
Achaia,62.0,,62.0,,
Terald,,62.0,62.0,,
Lamis,62.0,,62.0,,
Chaelyn,62.0,,62.0,,
Jaleeya,62.0,,62.0,,
Rashena,62.0,,62.0,,
Keviana,62.0,,62.0,,
Lety,62.0,,62.0,,
Tiarrah,62.0,,62.0,,
Rashema,62.0,,62.0,,
Armistead,,62.0,62.0,,
Burnes,5.0,57.0,62.0,3.51096191928,1.0
Rusell,,62.0,62.0,,
Tyishia,62.0,,62.0,,
Trejuan,,62.0,62.0,,
Kenae,62.0,,62.0,,
Berania,62.0,,62.0,,
Avyon,,62.0,62.0,,
Lovene,62.0,,62.0,,
Ghazal,62.0,,62.0,,
Adden,,62.0,62.0,,
Shakti,57.0,5.0,62.0,-3.51096191928,0.0
Clarann,62.0,,62.0,,
Kimiyah,62.0,,62.0,,
Maliaka,62.0,,62.0,,
Verlisa,62.0,,62.0,,
Bryttney,62.0,,62.0,,
Enolia,62.0,,62.0,,
Rhayne,62.0,,62.0,,
Yeraldy,62.0,,62.0,,
Chrysten,62.0,,62.0,,
Anira,62.0,,62.0,,
Rossetta,62.0,,62.0,,
Tikita,62.0,,62.0,,
Latwan,,62.0,62.0,,
Sabriel,51.0,11.0,62.0,-2.21299372333,0.0
Jyla,62.0,,62.0,,
Farrie,62.0,,62.0,,
Wentworth,,62.0,62.0,,
Brycelyn,62.0,,62.0,,
Selestino,,62.0,62.0,,
Mackinzee,62.0,,62.0,,
Waynesha,62.0,,62.0,,
Hanny,62.0,,62.0,,
Gudelia,62.0,,62.0,,
Lizvet,62.0,,62.0,,
Leanny,62.0,,62.0,,
Karandeep,,62.0,62.0,,
Kharee,,62.0,62.0,,
Ashir,,62.0,62.0,,
Remell,62.0,,62.0,,
Fatisha,62.0,,62.0,,
Myrikal,62.0,,62.0,,
Yuan,,62.0,62.0,,
Makiyla,62.0,,62.0,,
Karema,62.0,,62.0,,
Demontrae,,62.0,62.0,,
Rekia,62.0,,62.0,,
Paxten,10.0,52.0,62.0,2.37851162325,1.0
Worthington,,62.0,62.0,,
Casmere,,62.0,62.0,,
Pradeep,,62.0,62.0,,
Leili,62.0,,62.0,,
Gjon,,62.0,62.0,,
Angeni,62.0,,62.0,,
Kazuto,,62.0,62.0,,
Ailton,,62.0,62.0,,
Antonis,,62.0,62.0,,
Jobanny,,62.0,62.0,,
Francesa,62.0,,62.0,,
Kyong,62.0,,62.0,,
Jance,5.0,57.0,62.0,3.51096191928,1.0
Maxen,,62.0,62.0,,
Sheyli,62.0,,62.0,,
Jadelin,62.0,,62.0,,
Lecretia,62.0,,62.0,,
Colleena,62.0,,62.0,,
Araiya,62.0,,62.0,,
Jacquelinne,62.0,,62.0,,
Rosaleigh,62.0,,62.0,,
Susano,,62.0,62.0,,
Chennel,62.0,,62.0,,
Kateena,62.0,,62.0,,
Virginie,62.0,,62.0,,
Aury,57.0,5.0,62.0,-3.51096191928,0.0
Johnedward,,62.0,62.0,,
Maydelin,62.0,,62.0,,
Jadamarie,62.0,,62.0,,
Shevette,62.0,,62.0,,
Yudit,62.0,,62.0,,
Glorene,62.0,,62.0,,
Emonni,62.0,,62.0,,
Dezra,62.0,,62.0,,
Kersti,62.0,,62.0,,
Arish,,62.0,62.0,,
Velena,62.0,,62.0,,
Cambre,62.0,,62.0,,
Trasean,,62.0,62.0,,
Lillieann,62.0,,62.0,,
Reniah,62.0,,62.0,,
Christino,,62.0,62.0,,
Jelene,62.0,,62.0,,
Mazi,50.0,12.0,62.0,-2.05889368905,0.0
Hanifa,62.0,,62.0,,
Hermen,,62.0,62.0,,
Masaji,,62.0,62.0,,
Keyaria,62.0,,62.0,,
Johniece,62.0,,62.0,,
Andren,,62.0,62.0,,
Kizer,,62.0,62.0,,
Jennaya,62.0,,62.0,,
Margarethe,62.0,,62.0,,
Zanasia,62.0,,62.0,,
Thomasenia,62.0,,62.0,,
Mckaylin,62.0,,62.0,,
Crystalmarie,62.0,,62.0,,
Argil,,62.0,62.0,,
Juanitta,62.0,,62.0,,
Maleta,62.0,,62.0,,
Lacara,62.0,,62.0,,
Blayre,62.0,,62.0,,
Kyleena,62.0,,62.0,,
Miyo,62.0,,62.0,,
Irmalee,62.0,,62.0,,
Somnang,,62.0,62.0,,
Cordarrel,,62.0,62.0,,
Kimberl,62.0,,62.0,,
Deztinee,62.0,,62.0,,
Maliea,62.0,,62.0,,
Candid,62.0,,62.0,,
Jamaiyah,62.0,,62.0,,
Izzie,62.0,,62.0,,
Kariya,62.0,,62.0,,
Erilyn,62.0,,62.0,,
Sache,62.0,,62.0,,
Areesha,62.0,,62.0,,
Gailene,62.0,,62.0,,
Lauriana,62.0,,62.0,,
Zareah,62.0,,62.0,,
Ryna,41.0,20.0,61.0,-1.03562390973,0.0
Abdulrahim,,61.0,61.0,,
Ark,,61.0,61.0,,
Josanna,61.0,,61.0,,
Veera,61.0,,61.0,,
Caera,61.0,,61.0,,
Kelissa,61.0,,61.0,,
Tyrees,,61.0,61.0,,
Eriverto,,61.0,61.0,,
Iracema,61.0,,61.0,,
Trigo,,61.0,61.0,,
Keierra,61.0,,61.0,,
Wah,,61.0,61.0,,
Reika,61.0,,61.0,,
Cadience,61.0,,61.0,,
Laurali,61.0,,61.0,,
Cesiah,61.0,,61.0,,
Remmy,24.0,37.0,61.0,0.624490864908,1.0
Ladaija,61.0,,61.0,,
Shalaunda,61.0,,61.0,,
Linkon,,61.0,61.0,,
Daneli,61.0,,61.0,,
Govani,,61.0,61.0,,
Reichen,,61.0,61.0,,
Deshanta,61.0,,61.0,,
Ahyana,61.0,,61.0,,
Suesan,61.0,,61.0,,
Cherylin,61.0,,61.0,,
Leata,61.0,,61.0,,
Shabre,61.0,,61.0,,
Curties,,61.0,61.0,,
Niamya,61.0,,61.0,,
Londan,61.0,,61.0,,
Shynice,61.0,,61.0,,
Aadon,,61.0,61.0,,
Tanor,,61.0,61.0,,
Haila,61.0,,61.0,,
Sufyaan,,61.0,61.0,,
Aneeka,61.0,,61.0,,
Kein,,61.0,61.0,,
Shandora,61.0,,61.0,,
Halynn,61.0,,61.0,,
Tabb,,61.0,61.0,,
Demetries,,61.0,61.0,,
Koden,,61.0,61.0,,
Davielle,61.0,,61.0,,
Kessie,61.0,,61.0,,
Adekunle,,61.0,61.0,,
Kiandria,61.0,,61.0,,
Mercedees,61.0,,61.0,,
Jini,61.0,,61.0,,
Eshani,61.0,,61.0,,
Aashvi,61.0,,61.0,,
Casady,61.0,,61.0,,
Lakima,61.0,,61.0,,
Gwendy,61.0,,61.0,,
Chauntay,61.0,,61.0,,
Kimeka,61.0,,61.0,,
Yarexi,61.0,,61.0,,
Miia,61.0,,61.0,,
Lovada,61.0,,61.0,,
Nyzier,,61.0,61.0,,
Dosia,61.0,,61.0,,
Ramaj,,61.0,61.0,,
Tnia,61.0,,61.0,,
Yoshino,61.0,,61.0,,
Quatavious,,61.0,61.0,,
Meriem,61.0,,61.0,,
Myrella,61.0,,61.0,,
Wyndham,,61.0,61.0,,
Zaydee,61.0,,61.0,,
Kimbal,5.0,56.0,61.0,3.48542682717,1.0
Mende,61.0,,61.0,,
Adedamola,,61.0,61.0,,
Jashira,61.0,,61.0,,
Mayerly,61.0,,61.0,,
Lissandro,,61.0,61.0,,
Phillippa,61.0,,61.0,,
Lankford,,61.0,61.0,,
Treson,,61.0,61.0,,
Doreather,61.0,,61.0,,
Ellieanna,61.0,,61.0,,
Nathifa,61.0,,61.0,,
Brinklee,61.0,,61.0,,
Karlita,61.0,,61.0,,
Luara,61.0,,61.0,,
Kyandre,,61.0,61.0,,
Grete,61.0,,61.0,,
Darrill,,61.0,61.0,,
Ottavio,,61.0,61.0,,
Mckyle,,61.0,61.0,,
Sherrol,61.0,,61.0,,
Tauri,61.0,,61.0,,
Temara,61.0,,61.0,,
Mrytle,61.0,,61.0,,
Arbell,61.0,,61.0,,
Kimsey,,61.0,61.0,,
Zoanne,61.0,,61.0,,
Janazia,61.0,,61.0,,
Costantino,,61.0,61.0,,
Dehaven,,61.0,61.0,,
Joden,,61.0,61.0,,
Carlisia,61.0,,61.0,,
Fama,61.0,,61.0,,
Anae,61.0,,61.0,,
Hyde,,61.0,61.0,,
Talyia,61.0,,61.0,,
Zalayah,61.0,,61.0,,
Hezikiah,,61.0,61.0,,
Akshath,,61.0,61.0,,
Shantanique,61.0,,61.0,,
Maryori,61.0,,61.0,,
Zhaniya,61.0,,61.0,,
Rumaysa,61.0,,61.0,,
Micheil,,61.0,61.0,,
Jhaden,,61.0,61.0,,
Shuntavia,61.0,,61.0,,
Beyounce,61.0,,61.0,,
Adaysha,61.0,,61.0,,
Vallory,61.0,,61.0,,
Marcellius,,61.0,61.0,,
Jester,,61.0,61.0,,
Mataeo,,61.0,61.0,,
Wenceslaus,,61.0,61.0,,
Sobia,61.0,,61.0,,
Tamyrah,61.0,,61.0,,
Lataunya,61.0,,61.0,,
Aizah,61.0,,61.0,,
Nthony,,61.0,61.0,,
Zilda,61.0,,61.0,,
Addisson,61.0,,61.0,,
Ulla,61.0,,61.0,,
Saatvik,,61.0,61.0,,
Altheria,61.0,,61.0,,
Aftin,61.0,,61.0,,
Alajia,61.0,,61.0,,
Siler,,61.0,61.0,,
Justinian,,61.0,61.0,,
Tatisha,61.0,,61.0,,
Leenah,61.0,,61.0,,
Antero,,61.0,61.0,,
Ravenne,61.0,,61.0,,
Avyana,61.0,,61.0,,
Dashonna,61.0,,61.0,,
Shuntia,61.0,,61.0,,
Numan,,61.0,61.0,,
Bandon,,61.0,61.0,,
Imogine,61.0,,61.0,,
Latreshia,61.0,,61.0,,
Baneen,61.0,,61.0,,
Lorijean,61.0,,61.0,,
Kyen,,61.0,61.0,,
Roshawna,61.0,,61.0,,
Trase,,61.0,61.0,,
Christl,61.0,,61.0,,
Penda,61.0,,61.0,,
Zaley,61.0,,61.0,,
Jahniah,61.0,,61.0,,
Branae,61.0,,61.0,,
Christpoher,,61.0,61.0,,
Tamberlyn,61.0,,61.0,,
Crestina,61.0,,61.0,,
Annasofia,61.0,,61.0,,
Finnis,,61.0,61.0,,
Shadara,61.0,,61.0,,
Adea,61.0,,61.0,,
Kyleeann,61.0,,61.0,,
Laderius,,61.0,61.0,,
Ameli,61.0,,61.0,,
Chenay,61.0,,61.0,,
Lonnetta,61.0,,61.0,,
Reason,,61.0,61.0,,
Tamiki,61.0,,61.0,,
Kahlel,,61.0,61.0,,
Baeleigh,61.0,,61.0,,
Gladyse,61.0,,61.0,,
Madoline,61.0,,61.0,,
Chanay,61.0,,61.0,,
Timmya,61.0,,61.0,,
Kiryn,56.0,5.0,61.0,-3.48542682717,0.0
Malaney,61.0,,61.0,,
Genni,61.0,,61.0,,
Colena,61.0,,61.0,,
Jeiry,61.0,,61.0,,
Tanganika,61.0,,61.0,,
Seanne,61.0,,61.0,,
Kylinn,61.0,,61.0,,
Nohelani,61.0,,61.0,,
Tiant,,61.0,61.0,,
Ioana,61.0,,61.0,,
Trong,,61.0,61.0,,
Azarian,,61.0,61.0,,
Jahmire,,61.0,61.0,,
Javyon,,61.0,61.0,,
Mildreth,61.0,,61.0,,
Lonisha,61.0,,61.0,,
Mats,,61.0,61.0,,
Cherril,61.0,,61.0,,
Lucella,61.0,,61.0,,
Takerra,61.0,,61.0,,
Lyan,36.0,25.0,61.0,-0.526068811668,0.0
Mikhia,61.0,,61.0,,
Josephanthony,,61.0,61.0,,
Shashwat,,61.0,61.0,,
Hitesh,,61.0,61.0,,
Hafiz,,61.0,61.0,,
Maccoy,,61.0,61.0,,
Ainara,61.0,,61.0,,
Tryson,,61.0,61.0,,
Karalyne,61.0,,61.0,,
Santita,61.0,,61.0,,
Beanca,61.0,,61.0,,
Greeley,23.0,38.0,61.0,0.724365557387,1.0
Chamberlain,6.0,55.0,61.0,3.1963972128,1.0
Anetria,61.0,,61.0,,
Lativia,61.0,,61.0,,
Catheleen,61.0,,61.0,,
Ziyanna,61.0,,61.0,,
Donabelle,61.0,,61.0,,
Jamirra,61.0,,61.0,,
Woodfin,,61.0,61.0,,
Synda,61.0,,61.0,,
Xsavier,,60.0,60.0,,
Kymiah,60.0,,60.0,,
Jaquaveon,,60.0,60.0,,
Sabel,60.0,,60.0,,
Rendon,,60.0,60.0,,
Antoninette,60.0,,60.0,,
Edrees,,60.0,60.0,,
Sevrin,,60.0,60.0,,
Quadree,,60.0,60.0,,
Deshawnda,60.0,,60.0,,
Kyreese,,60.0,60.0,,
Jaquitta,60.0,,60.0,,
Mathel,60.0,,60.0,,
Trevonta,,60.0,60.0,,
Cordelro,,60.0,60.0,,
Taryll,,60.0,60.0,,
Demtrius,,60.0,60.0,,
Develle,,60.0,60.0,,
Inaara,60.0,,60.0,,
Cherolyn,60.0,,60.0,,
Kensy,60.0,,60.0,,
Giezi,,60.0,60.0,,
Eliannah,60.0,,60.0,,
Fidencia,60.0,,60.0,,
Laqunda,60.0,,60.0,,
Mckennon,,60.0,60.0,,
Adely,60.0,,60.0,,
Chananya,,60.0,60.0,,
Delitha,60.0,,60.0,,
Rishith,,60.0,60.0,,
Jasara,60.0,,60.0,,
Saragrace,60.0,,60.0,,
Jp,,60.0,60.0,,
Nasheed,,60.0,60.0,,
Samaia,60.0,,60.0,,
Jozlin,60.0,,60.0,,
Talis,6.0,54.0,60.0,3.16992500144,1.0
Emanuell,,60.0,60.0,,
Seletha,60.0,,60.0,,
Nashika,60.0,,60.0,,
Jalissia,60.0,,60.0,,
Shaletta,60.0,,60.0,,
Samadhi,60.0,,60.0,,
Kyilee,60.0,,60.0,,
Annalycia,60.0,,60.0,,
Sophiah,60.0,,60.0,,
Trese,60.0,,60.0,,
Manerva,60.0,,60.0,,
Azyah,60.0,,60.0,,
Skilynn,60.0,,60.0,,
Mayley,60.0,,60.0,,
Lisl,60.0,,60.0,,
Zaragoza,,60.0,60.0,,
Jarvon,,60.0,60.0,,
Byrle,28.0,32.0,60.0,0.192645077942,1.0
Ulrica,60.0,,60.0,,
Kolbee,19.0,41.0,60.0,1.10962449117,1.0
Zakaya,60.0,,60.0,,
Mendie,60.0,,60.0,,
Maurianna,60.0,,60.0,,
Quintarious,,60.0,60.0,,
Margurete,60.0,,60.0,,
Airabella,60.0,,60.0,,
Shaleka,60.0,,60.0,,
Kypton,,60.0,60.0,,
Rodny,,60.0,60.0,,
Kahlin,11.0,49.0,60.0,2.15527822548,1.0
Josiane,60.0,,60.0,,
Korianna,60.0,,60.0,,
Rodrico,,60.0,60.0,,
Airis,55.0,5.0,60.0,-3.45943161864,0.0
Akeiba,60.0,,60.0,,
Dazja,60.0,,60.0,,
Korinn,60.0,,60.0,,
Zymarion,,60.0,60.0,,
Gianah,60.0,,60.0,,
Azyria,60.0,,60.0,,
Kahdijah,60.0,,60.0,,
Mareen,60.0,,60.0,,
Ilee,60.0,,60.0,,
Veeda,60.0,,60.0,,
Embree,50.0,10.0,60.0,-2.32192809489,0.0
Monque,60.0,,60.0,,
Emmauel,,60.0,60.0,,
Taylre,60.0,,60.0,,
Caz,,60.0,60.0,,
Etherine,60.0,,60.0,,
Anarely,60.0,,60.0,,
Yaslyn,60.0,,60.0,,
Johniqua,60.0,,60.0,,
Shaylinn,60.0,,60.0,,
Shivaun,60.0,,60.0,,
Ronnett,60.0,,60.0,,
Timotea,60.0,,60.0,,
Abyan,21.0,39.0,60.0,0.893084796083,1.0
Calieb,,60.0,60.0,,
Brandilee,60.0,,60.0,,
Ragnhild,60.0,,60.0,,
Torya,60.0,,60.0,,
Affie,60.0,,60.0,,
Brandel,13.0,47.0,60.0,1.85414913354,1.0
Isiaah,,60.0,60.0,,
Christne,60.0,,60.0,,
Mahiya,60.0,,60.0,,
Toru,,60.0,60.0,,
Rebeccalynn,60.0,,60.0,,
Nellye,60.0,,60.0,,
Katalena,60.0,,60.0,,
Ruthene,60.0,,60.0,,
Masanori,,60.0,60.0,,
Nechuma,60.0,,60.0,,
Sahand,,60.0,60.0,,
Mounir,,60.0,60.0,,
Toshiro,,60.0,60.0,,
Keicha,60.0,,60.0,,
Tronda,60.0,,60.0,,
Alyssamae,60.0,,60.0,,
Chou,,60.0,60.0,,
Takala,60.0,,60.0,,
Tanette,60.0,,60.0,,
Sly,,60.0,60.0,,
Nandana,60.0,,60.0,,
Drako,,60.0,60.0,,
Yuniel,,60.0,60.0,,
Anastaisa,60.0,,60.0,,
Parisha,60.0,,60.0,,
Shishir,,60.0,60.0,,
Ryian,21.0,39.0,60.0,0.893084796083,1.0
Vedha,60.0,,60.0,,
Annistyn,60.0,,60.0,,
Dartanyan,,60.0,60.0,,
Yashas,,60.0,60.0,,
Kitina,60.0,,60.0,,
Clemmon,,60.0,60.0,,
Emileo,,60.0,60.0,,
Toccarra,60.0,,60.0,,
Marishka,60.0,,60.0,,
Faber,,60.0,60.0,,
Jahree,,60.0,60.0,,
Maudella,60.0,,60.0,,
Felimon,,60.0,60.0,,
Carneshia,60.0,,60.0,,
Ajax,,60.0,60.0,,
Sulay,60.0,,60.0,,
Khloi,60.0,,60.0,,
Corrisa,60.0,,60.0,,
Ailana,60.0,,60.0,,
Dorisann,60.0,,60.0,,
Amzie,5.0,55.0,60.0,3.45943161864,1.0
Harutyun,,60.0,60.0,,
Donnivan,,60.0,60.0,,
Marzee,60.0,,60.0,,
Aelyn,60.0,,60.0,,
Roselyne,60.0,,60.0,,
Yvana,60.0,,60.0,,
Castiel,,60.0,60.0,,
Gresham,,60.0,60.0,,
Sheylin,60.0,,60.0,,
Makaylen,60.0,,60.0,,
Cimberly,60.0,,60.0,,
Kineta,60.0,,60.0,,
Hedvig,60.0,,60.0,,
Haji,,60.0,60.0,,
Shaneya,60.0,,60.0,,
Darriell,49.0,11.0,60.0,-2.15527822548,0.0
Cynthis,60.0,,60.0,,
Isay,,60.0,60.0,,
Walaa,60.0,,60.0,,
Heidee,60.0,,60.0,,
Neidra,60.0,,60.0,,
Bohdi,,60.0,60.0,,
Cynthie,60.0,,60.0,,
Jmichael,,60.0,60.0,,
Lilyian,60.0,,60.0,,
Ovelia,60.0,,60.0,,
Monike,60.0,,60.0,,
Nahiem,,60.0,60.0,,
Tisheena,60.0,,60.0,,
Eswin,,60.0,60.0,,
Mikayle,55.0,5.0,60.0,-3.45943161864,0.0
Coti,49.0,11.0,60.0,-2.15527822548,0.0
Jerisha,60.0,,60.0,,
Yama,,60.0,60.0,,
Almin,,60.0,60.0,,
Delphis,,60.0,60.0,,
Tinea,60.0,,60.0,,
Gedalia,,60.0,60.0,,
Amonti,5.0,55.0,60.0,3.45943161864,1.0
Rowynn,60.0,,60.0,,
Bradely,,60.0,60.0,,
Yussuf,,60.0,60.0,,
Cathyrn,60.0,,60.0,,
Estol,,60.0,60.0,,
Marriana,60.0,,60.0,,
Micajah,,60.0,60.0,,
Kinston,,60.0,60.0,,
Twanya,60.0,,60.0,,
Rovenia,60.0,,60.0,,
Camyra,60.0,,60.0,,
Jenisis,60.0,,60.0,,
Lillye,60.0,,60.0,,
Alazar,,60.0,60.0,,
Yaisa,60.0,,60.0,,
Roston,,60.0,60.0,,
Zoeie,60.0,,60.0,,
Makinzey,60.0,,60.0,,
Rossanna,60.0,,60.0,,
Genera,60.0,,60.0,,
Lucah,,60.0,60.0,,
Kashe,40.0,20.0,60.0,-1.0,0.0
Taiana,60.0,,60.0,,
Kimyada,60.0,,60.0,,
Anneta,60.0,,60.0,,
Reisa,60.0,,60.0,,
Kyrstie,60.0,,60.0,,
Ismahan,60.0,,60.0,,
Tamekka,60.0,,60.0,,
Marvyl,60.0,,60.0,,
Dimitriy,,60.0,60.0,,
Danaye,60.0,,60.0,,
Hollianne,60.0,,60.0,,
Estal,,60.0,60.0,,
Pantaleon,,60.0,60.0,,
Tanesa,60.0,,60.0,,
Yahdira,60.0,,60.0,,
Cariah,60.0,,60.0,,
Olee,37.0,23.0,60.0,-0.685891409572,0.0
Drayk,,60.0,60.0,,
Jessicaanne,60.0,,60.0,,
Sircharles,,60.0,60.0,,
Emone,55.0,5.0,60.0,-3.45943161864,0.0
Tiffin,60.0,,60.0,,
Valois,60.0,,60.0,,
Lemual,,60.0,60.0,,
Roiza,60.0,,60.0,,
Corella,60.0,,60.0,,
Ryllie,60.0,,60.0,,
Londin,60.0,,60.0,,
Reitha,60.0,,60.0,,
Seydou,,60.0,60.0,,
Zaray,60.0,,60.0,,
Domino,55.0,5.0,60.0,-3.45943161864,0.0
Maycen,42.0,18.0,60.0,-1.22239242134,0.0
Careena,60.0,,60.0,,
Shenekia,60.0,,60.0,,
Kyrollos,,60.0,60.0,,
Zenya,60.0,,60.0,,
Raciel,,60.0,60.0,,
Keighan,9.0,51.0,60.0,2.50250034053,1.0
Zaleah,60.0,,60.0,,
Printice,,59.0,59.0,,
Lo,26.0,33.0,59.0,0.343954401217,1.0
Shantese,59.0,,59.0,,
Tiairra,59.0,,59.0,,
Zionah,59.0,,59.0,,
Zayvian,,59.0,59.0,,
Jemuel,,59.0,59.0,,
Elmeda,59.0,,59.0,,
Mykail,,59.0,59.0,,
Toronda,59.0,,59.0,,
Hasmik,59.0,,59.0,,
Rashann,,59.0,59.0,,
Tekayla,59.0,,59.0,,
Brodan,,59.0,59.0,,
Iren,5.0,54.0,59.0,3.43295940728,1.0
Louren,59.0,,59.0,,
